location,fault_severity,proba_0,proba_1,proba_2
location 126,0,0.956450364831693,0.03858479480370102,0.004964840364605715
location 805,0,0.9255295418807823,0.061010949733218835,0.013459508385998952
location 881,1,0.3736355432777291,0.5783909133217653,0.04797354340050563
location 344,0,0.7600378948204607,0.22714906344892222,0.012813041730617158
location 613,0,0.8607264839286254,0.1109851699288924,0.028288346142482042
location 809,0,0.9021544128150694,0.07988385369416953,0.01796173349076121
location 198,0,0.7946056112704091,0.19547833568896347,0.009916053040627598
location 757,0,0.6878519797561131,0.2873773657096273,0.024770654534259643
location 258,0,0.6963316094138016,0.293020259825827,0.010648130760371357
location 380,0,0.9479883107212395,0.04669628011543772,0.005315409163322972
location 73,1,0.3430309945847117,0.4224349653532561,0.2345340400620323
location 691,1,0.3127680680144638,0.6695377180014312,0.017694213984104864
location 271,0,0.6834144869514744,0.3072461348405537,0.009339378207971821
location 962,1,0.22018185917305821,0.5552799242813581,0.2245382165455837
location 976,0,0.9122094703158862,0.06897574546521647,0.018814784218897384
location 1007,0,0.7575671454869735,0.2110870884405688,0.0313457660724577
location 355,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 957,0,0.5277572444482219,0.41457557603021444,0.05766717952156385
location 810,2,0.14161283873655844,0.20817891026715618,0.6502082509962853
location 344,0,0.6675466174598641,0.32255000083659335,0.009903381703542467
location 638,2,0.31665644725016023,0.10018979289752976,0.5831537598523102
location 995,2,0.10046455354161327,0.41026267933357846,0.4892727671248082
location 644,0,0.89731002952206,0.07955649016656849,0.023133480311371624
location 128,0,0.9349338427671655,0.059570382150829916,0.005495775082004355
location 7,0,0.8387424271916692,0.10893584294473205,0.05232172986359886
location 758,1,0.3119574162271201,0.6594388616735173,0.028603722099362457
location 905,0,0.8809382947827917,0.10585960014510111,0.01320210507210716
location 600,2,0.3335541558380295,0.18251795662424156,0.48392788753772914
location 600,2,0.28169147580782117,0.34856675294876305,0.3697417712434159
location 468,0,0.933652327269176,0.06090741784165505,0.005440254889168889
location 1063,0,0.9202383982157893,0.06840680420532252,0.011354797578887884
location 155,0,0.9635820839339899,0.031562610298432055,0.004855305767578199
location 754,0,0.6689118841617676,0.3018570780095577,0.029231037828674592
location 380,0,0.9417580476055901,0.05287509537474104,0.00536685701966873
location 1056,1,0.2752901468764234,0.7007795376086742,0.023930315514902423
location 91,0,0.9491342871629146,0.044760533560803076,0.006105179276282692
location 208,0,0.8701958412890803,0.12178546495211305,0.008018693758806714
location 1097,1,0.32100574072501603,0.6526664814371681,0.02632777783781573
location 1126,0,0.8891251164780121,0.07620768634470305,0.03466719717728484
location 159,0,0.9488013502707329,0.04590230151202481,0.005296348217242285
location 643,1,0.251685054191243,0.6303961603358343,0.11791878547292266
location 472,0,0.8809393630648764,0.1120470761738549,0.0070135607612684375
location 336,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 495,0,0.9659878998189195,0.02898983833393044,0.0050222618471501635
location 763,1,0.2240812626806734,0.5711684728841354,0.204750264435191
location 798,1,0.20445074857845105,0.5341917648006631,0.26135748662088554
location 9,0,0.9057962593774477,0.07664749310217592,0.017556247520376347
location 519,0,0.7557248157099818,0.23467315760287905,0.009602026687138991
location 1075,2,0.06374163076967111,0.06600137037359553,0.8702569988567335
location 957,0,0.6739806401602084,0.3032481416330553,0.022771218206736322
location 500,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 653,2,0.16866485962971306,0.29473463210574086,0.5366005082645463
location 292,0,0.5561958994007591,0.4339610121443607,0.009843088454880336
location 476,0,0.9691056264737464,0.025329908749257862,0.005564464776995419
location 493,0,0.8809393630648764,0.1120470761738549,0.0070135607612684375
location 457,0,0.9621654498772655,0.03258543952099257,0.005249110601742276
location 1079,0,0.5991666870065492,0.3867440250661122,0.014089287927338498
location 468,0,0.9691926943645864,0.025888854954926103,0.004918450680487622
location 627,0,0.5117783445069495,0.4474307706658728,0.040790884827177916
location 276,0,0.6946389450495504,0.29473880799492097,0.010622246955528518
location 704,1,0.20749310935464177,0.5783575064759215,0.21414938416943666
location 147,0,0.7136367943362661,0.277668461505502,0.008694744158231899
location 704,2,0.16834969379557618,0.14293350202738475,0.6887168041770392
location 839,0,0.8086557598399426,0.15982351617050064,0.031520723989556625
location 767,1,0.33518906883065275,0.6365346977744571,0.02827623339489016
location 1100,2,0.12941896462170427,0.22389065060296331,0.6466903847753324
location 1086,1,0.13058930008652206,0.634751893753133,0.23465880616034496
location 911,1,0.3016087562439922,0.6807813321813372,0.0176099115746706
location 584,0,0.9306568816595338,0.058110619343191144,0.011232498997275122
location 837,1,0.29639789615758605,0.5982098608216817,0.10539224302073215
location 1042,1,0.23042759089710366,0.4702181584730802,0.2993542506298162
location 402,0,0.5918915968886017,0.3975046348501679,0.010603768261230363
location 463,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 925,0,0.6120329537099085,0.2574841618259353,0.13048288446415615
location 977,1,0.4666297781913314,0.516392961077936,0.01697726073073255
location 151,0,0.6158612172952731,0.37093587514966425,0.013202907555062473
location 471,0,0.9705142462170141,0.025090293488946126,0.004395460294039577
location 546,1,0.3082087042867013,0.6295750008704853,0.062216294842813546
location 1058,0,0.5991981539331602,0.36229641260604567,0.03850543346079393
location 91,0,0.9645004452211764,0.030411325791483642,0.005088228987339842
location 627,0,0.8321572386362942,0.15308330567975276,0.014759455683953116
location 468,0,0.9504208586346163,0.044387123930592125,0.005192017434791743
location 400,0,0.7377861769519558,0.2510331376725557,0.011180685375488492
location 1107,2,0.2475138135886137,0.27863900367893696,0.4738471827324495
location 242,0,0.9721811591673551,0.023083137609404614,0.004735703223240173
location 459,0,0.8505805497832558,0.14178883495857106,0.007630615258173108
location 17,1,0.10057496333693412,0.8127565190249878,0.08666851763807804
location 921,1,0.17188569957269167,0.5600895008659458,0.2680247995613625
location 830,1,0.4215617127099061,0.5288368752449321,0.04960141204516184
location 619,0,0.5150400625357123,0.4381596288743903,0.04680030858989726
location 356,0,0.7946056112704091,0.19547833568896347,0.009916053040627598
location 1095,1,0.17455604355567558,0.8038390666265649,0.021604889817759473
location 919,0,0.7066648262985555,0.266550436013132,0.026784737688312354
location 884,1,0.14846781665090983,0.770177551358438,0.08135463199065206
location 119,0,0.9555008554722095,0.03967339784043299,0.004825746687357391
location 470,0,0.71542195838794,0.274940795888993,0.00963724572306703
location 638,2,0.3139468357281557,0.12275231481347236,0.563300849458372
location 244,0,0.9636493231741136,0.03150305172695263,0.004847625098933752
location 793,0,0.9539761557606581,0.02538677196777852,0.020637072271563636
location 481,0,0.9647389261662156,0.029365041090090006,0.005896032743694433
location 225,0,0.5591770175425461,0.4312764513382255,0.009546531119228463
location 102,0,0.9320131723678764,0.062475368730929175,0.005511458901194412
location 803,1,0.42518978181023453,0.5372400511495996,0.03757016704016573
location 700,1,0.4678933479653684,0.5092612621792543,0.02284538985537729
location 718,0,0.6240872279121937,0.3636755041783806,0.012237267909425658
location 1079,1,0.30625983020351866,0.6639372001400108,0.029802969656470415
location 942,0,0.49961300977565926,0.4696429692675218,0.030744020956819176
location 1104,0,0.6318691060967515,0.3449169720917298,0.023213921811518812
location 763,0,0.5479338469527341,0.3274766621210587,0.12458949092620736
location 627,1,0.3377215578377453,0.6369589420846835,0.02531950007757095
location 844,1,0.30697598428946754,0.5378026419856551,0.15522137372487738
location 167,0,0.5621934939702798,0.42685471818068194,0.01095178784903822
location 946,0,0.9399728200334421,0.04802939071595319,0.011997789250604537
location 283,0,0.8894444285659125,0.10384741873175404,0.006708152702333336
location 60,0,0.6689118841617676,0.3018570780095577,0.029231037828674592
location 126,0,0.9410427209334943,0.05333993346874184,0.005617345597763914
location 476,0,0.9690835917195869,0.025349547998134856,0.005566860282278232
location 9,0,0.7624694594188679,0.21277481188114147,0.024755728699990417
location 683,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 1107,2,0.23710488346391626,0.17045735026879738,0.5924377662672863
location 793,0,0.9419709093165058,0.043737955707489784,0.014291134976004198
location 126,0,0.9639141233763929,0.031002221216690228,0.005083655406916962
location 400,0,0.5784695979743302,0.4103080887232117,0.011222313302458252
location 1117,0,0.706006296767695,0.2596453890703963,0.03434831416190862
location 494,0,0.9752723196134582,0.020304162740414876,0.004423517646126938
location 481,0,0.9647389261662156,0.029365041090090006,0.005896032743694433
location 9,0,0.8777099715773982,0.10292998836006449,0.0193600400625375
location 676,0,0.7231006357958203,0.24247640865306644,0.034422955551113334
location 149,0,0.8572988687686168,0.1350724468511919,0.007628684380191081
location 793,0,0.937991270474078,0.0484649582944297,0.013543771231492172
location 353,0,0.5523529798286845,0.43688075924838854,0.010766260922927005
location 1103,2,0.19446788203040477,0.15592048583453078,0.6496116321350646
location 282,0,0.962666057895422,0.032493249001734344,0.004840693102843698
location 493,0,0.9250262667050999,0.06861191239279746,0.006361820902102605
location 473,0,0.7597220699103816,0.23210306079921372,0.00817486929040487
location 773,0,0.6956818446057571,0.1146794090245398,0.18963874636970313
location 981,1,0.29910028853244897,0.6874012972490671,0.013498414218484021
location 39,0,0.67224348099397,0.2987509239256173,0.029005595080412547
location 484,0,0.9657767369940937,0.02952300414536357,0.004700258860542544
location 374,0,0.9691759903564466,0.0259072912532657,0.004916718390287276
location 815,1,0.4424483488240229,0.5380383818834351,0.019513269292541865
location 177,1,0.30992627131869094,0.6802225963744521,0.009851132306856854
location 465,0,0.9635881862151301,0.031511456353159994,0.004900357431709706
location 793,0,0.9506592798031624,0.03149163626294889,0.01784908393388871
location 814,0,0.9104102105199505,0.0717716682345648,0.017818121245484424
location 475,0,0.7882296951384719,0.20267903190081119,0.009091272960716986
location 814,0,0.9098680998071554,0.07373466673050268,0.016397233462341863
location 984,1,0.32059927892662765,0.611288054002909,0.0681126670704634
location 466,0,0.9444183110745035,0.0497847799142392,0.005796909011257328
location 825,1,0.28586117674351197,0.6996203429560799,0.014518480300408266
location 380,0,0.8895999151579134,0.1037011472298687,0.0066989376122179875
location 619,0,0.7366328168755559,0.17925680295534202,0.0841103801691019
location 1031,0,0.8348102364757278,0.14601772762869553,0.019172035895576773
location 244,0,0.9690416617095484,0.026035049697331013,0.004923288593120727
location 928,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 242,0,0.9556966308102953,0.0394768052797573,0.004826563909947252
location 1042,2,0.3037925739420036,0.19861919659568533,0.4975882294623112
location 962,1,0.3140571447454336,0.47563491722079215,0.21030793803377423
location 208,0,0.7854183022272608,0.20542848122326296,0.00915321654947633
location 122,0,0.9605579711318782,0.034790273152621363,0.00465175571550042
location 882,0,0.7806507469704057,0.19869298693530527,0.02065626609428891
location 834,0,0.8263775038296135,0.1384286851134351,0.035193811056951435
location 386,0,0.9303597916278341,0.06333754620913336,0.006302662163032518
location 584,0,0.9305189397895441,0.05598791281739908,0.01349314739305653
location 613,2,0.20606591553149647,0.3597154853560235,0.43421859911248006
location 845,1,0.22414554751090943,0.4720097509829107,0.30384470150617987
location 896,0,0.8739521701546045,0.11668743021054712,0.009360399634848495
location 568,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 794,0,0.7968301331946388,0.1769954879998292,0.02617437880553218
location 380,0,0.9110845081720993,0.07915353292653193,0.009761958901368935
location 460,0,0.6876377757143739,0.3026334209878546,0.009728803297771385
location 95,0,0.7257980612030561,0.26433483850802814,0.009867100288915869
location 318,0,0.7946056112704091,0.19547833568896347,0.009916053040627598
location 943,1,0.45741274106258695,0.5176937264441599,0.02489353249325301
location 100,0,0.8194257181945006,0.17240313236144064,0.008171149444058884
location 472,0,0.749618847368654,0.23984397093986617,0.010537181691479871
location 393,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 821,0,0.8126312053215275,0.12963493860567732,0.057733856072795034
location 894,0,0.6684798960110329,0.18996482233280776,0.14155528165615935
location 921,0,0.8966504364013337,0.08555357991545798,0.017795983683208665
location 74,0,0.5670778719268281,0.4191199889252679,0.013802139147904074
location 16,0,0.6692163326976872,0.29182968175120094,0.03895398555111187
location 460,0,0.5631131294246339,0.42656017405375385,0.010326696521612205
location 155,0,0.950420935662041,0.044387127527973025,0.0051919368099859605
location 13,1,0.38060552970922945,0.5150551491900518,0.10433932110071872
location 242,0,0.9721978392759327,0.02308353365620927,0.00471862706785792
location 723,0,0.6046822629665142,0.3566905326846011,0.03862720434888472
location 157,0,0.8876362637553283,0.10556852781173776,0.006795208432933824
location 691,0,0.8094397410518427,0.15898477118058707,0.0315754877675702
location 756,1,0.3765854636091933,0.5897853972877076,0.03362913910309931
location 760,1,0.3807954862349397,0.5852898018878909,0.03391471187716931
location 128,0,0.9389254406813117,0.05588486732589969,0.005189691992788484
location 802,1,0.2104113723098461,0.7473136561787164,0.042274971511437553
location 846,1,0.26884604857019745,0.38303788202746025,0.34811606940234224
location 13,0,0.8298584552750532,0.15541710977999076,0.01472443494495608
location 984,1,0.3297515375987026,0.5997736517923432,0.07047481060895411
location 477,0,0.9721688872822876,0.023113044442925616,0.004718068274786914
location 925,0,0.5808720944135152,0.36049794033419524,0.05862996525228932
location 946,0,0.9306568816595338,0.058110619343191144,0.011232498997275122
location 1014,1,0.41024261600042267,0.49008969983033795,0.09966768416923932
location 856,1,0.08802175538057842,0.8970853410547431,0.014892903564678135
location 244,0,0.9692011697336728,0.025880534254114445,0.0049182960122127585
location 1063,0,0.8625339142096056,0.11838266863657047,0.019083417153823855
location 836,0,0.9500593622428588,0.03141534905321694,0.01852528870392428
location 135,0,0.969696754432769,0.02592807823828578,0.00437516732894528
location 895,1,0.18793744384909092,0.5268384317284799,0.28522412442242917
location 915,1,0.2825141212628187,0.6766522317395263,0.04083364699765512
location 415,1,0.16349195530366795,0.8295163014107605,0.006991743285571589
location 1033,0,0.8559050576980668,0.12478696929821458,0.019307973003718785
location 909,0,0.833348107776764,0.14748871417217824,0.019163178051057626
location 139,1,0.42749931147012005,0.5626043853823711,0.009896303147508683
location 638,2,0.3695747623170764,0.23855362642619587,0.3918716112567275
location 1107,2,0.16132009901403196,0.15944798071708682,0.6792319202688812
location 627,1,0.2753890158865952,0.7002913835462694,0.024319600567135304
location 73,1,0.06332608562765146,0.90351538900842,0.03315852536392868
location 898,0,0.9058142354598475,0.07170997188896383,0.022475792651188847
location 462,0,0.6963835394092772,0.280333083290487,0.023283377300235754
location 518,0,0.6314909449310784,0.28392159191225097,0.08458746315667072
location 1008,0,0.4319032043925497,0.32732105476484913,0.24077574084260123
location 704,2,0.10910350693663755,0.17432607291338545,0.7165704201499771
location 849,0,0.9175558853721081,0.07117913978436485,0.01126497484352715
location 1061,2,0.22469424805414248,0.3736403935270004,0.4016653584188572
location 520,0,0.9498505478384538,0.04488519033027821,0.005264261831267903
location 495,0,0.9740571269954135,0.021356559715144066,0.004586313289442446
location 794,0,0.507110705041225,0.46815920834288227,0.02473008661589292
location 668,2,0.0663305418565438,0.05715221210545785,0.8765172460379981
location 895,0,0.8669389222704955,0.12333881430210952,0.009722263427394986
location 684,1,0.24583216532212956,0.5143602048738578,0.23980762980401274
location 126,0,0.9682853425855793,0.02718055912677253,0.00453409828764811
location 335,1,0.2608269263853203,0.7043573041089464,0.034815769505733285
location 84,0,0.650432684368199,0.3345566926581447,0.015010622973656362
location 814,0,0.9310109602323173,0.054710619145337855,0.014278420622344946
location 714,1,0.39235679520148875,0.5104249035791074,0.09721830121940377
location 320,0,0.5775299761601641,0.41119041764193776,0.011279606197898008
location 885,0,0.8983786449942506,0.08386631102543646,0.01775504398031286
location 760,0,0.7598693598747496,0.22644343895480049,0.01368720117044996
location 705,0,0.6684472538288828,0.2914943043395051,0.04005844183161209
location 465,0,0.9691755163483771,0.02590727858243476,0.0049172050691881405
location 291,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 816,0,0.6019963358537515,0.3596302568348492,0.038373407311399294
location 471,0,0.974835806168706,0.020721593694351455,0.004442600136942374
location 270,0,0.944139327970104,0.0500135427343784,0.005847129295517516
location 290,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 831,1,0.4549906134819385,0.5190639576918672,0.02594542882619433
location 1,0,0.7736408795635777,0.17731082000867843,0.04904830042774392
location 644,0,0.5305872185870588,0.26573193954755364,0.20368084186538743
location 530,0,0.6436304273051429,0.3434212992795908,0.012948273415266278
location 488,0,0.9636391826976043,0.031513124050475766,0.004847693251919762
location 976,2,0.18801937189690845,0.25599001812456473,0.5559906099785269
location 870,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 894,0,0.699297775737835,0.14958219511532056,0.15112002914684436
location 891,0,0.9410515792928914,0.04447403864893016,0.014474382058178505
location 296,1,0.35975915613260057,0.6284774332228806,0.01176341064451869
location 9,0,0.8980471309967009,0.0849779379946081,0.016974931008691053
location 653,0,0.7002927373930797,0.26477811738804063,0.03492914521887971
location 709,0,0.9275155108624452,0.062299509296357934,0.010184979841196682
location 326,1,0.4101946667295566,0.5794634099784262,0.01034192329201726
location 763,0,0.9250722578344706,0.04882599692593557,0.026101745239594035
location 91,0,0.9279878174298419,0.06621393046486965,0.005798252105288668
location 798,2,0.22253169171430662,0.35740581699089563,0.4200624912947978
location 808,0,0.8472036162705743,0.11903498845908245,0.0337613952703433
location 607,0,0.7114485156078167,0.2424080430876606,0.04614344130452274
location 485,0,0.848989171819021,0.1433400914698485,0.0076707367111305295
location 557,0,0.5434544825089708,0.44344024310838737,0.013105274382641816
location 1048,0,0.5691097152240614,0.3990479034664144,0.03184238130952408
location 856,1,0.22377700933281314,0.7369707852614409,0.039252205405746095
location 810,2,0.20174804237351546,0.1691857272856473,0.6290662303408372
location 240,0,0.9279878174298419,0.06621393046486965,0.005798252105288668
location 373,0,0.9696012006383494,0.025492459224457482,0.0049063401371929605
location 1086,0,0.9151217297624773,0.06663094026564621,0.018247329971876725
location 494,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 135,0,0.8101057830904584,0.18154713243624096,0.008347084473300468
location 809,0,0.8913657247923483,0.08980338168978337,0.018830893517868423
location 242,0,0.9721978392759327,0.02308353365620927,0.00471862706785792
location 1086,2,0.14234348193615923,0.33553891762331683,0.522117600440524
location 118,0,0.9630867480333759,0.032036461642298016,0.004876790324325973
location 318,0,0.8809393630648764,0.1120470761738549,0.0070135607612684375
location 943,0,0.5856508416283722,0.37576760883299504,0.03858154953863298
location 474,0,0.959162307593812,0.0360301449322534,0.004807547473934716
location 798,0,0.929986507030416,0.050400717805828846,0.019612775163755078
location 480,0,0.9647296639672803,0.029364759164229075,0.005905576868490495
location 834,1,0.3420336221232637,0.38114838985806876,0.27681798801866736
location 1014,0,0.5214300775959637,0.4649529364621198,0.013616985941916392
location 816,0,0.5418266271426004,0.22899629103771085,0.2291770818196887
location 508,0,0.8364330310036905,0.15440192950791876,0.009165039488390791
location 405,1,0.4654661136468144,0.5241949237499259,0.010338962603259639
location 793,0,0.9286255435123852,0.06127562415348857,0.010098832334126125
location 938,1,0.2583075490986143,0.6617276858334433,0.07996476506794228
location 737,0,0.926712272081261,0.0631115683837238,0.01017615953501505
location 1052,0,0.5834975711005195,0.3676073667424278,0.048895062157052804
location 1100,2,0.09794364790263257,0.08423594800121839,0.817820404096149
location 33,0,0.7314833866399733,0.24997610993561675,0.018540503424409976
location 1010,0,0.799683099722587,0.18684362402628404,0.01347327625112888
location 989,1,0.1863426247989605,0.7595330321705621,0.054124343030477466
location 1106,0,0.6885398917487988,0.28523138901631684,0.026228719234884377
location 1033,1,0.2334327927548385,0.7459705478161646,0.020596659428997067
location 638,2,0.3149711637512318,0.19535127713828587,0.4896775591104824
location 1007,0,0.7544830290376261,0.21635033180311208,0.029166639159261855
location 380,0,0.8895999151579134,0.1037011472298687,0.0066989376122179875
location 378,0,0.8316196916291642,0.1604552117641761,0.00792509660666002
location 1111,1,0.27915174546685273,0.6445797978860299,0.07626845664711737
location 125,0,0.9596087560605647,0.03560664991058816,0.004784594028847369
location 460,0,0.7010694705104116,0.2893930889005536,0.00953744058903494
location 144,0,0.5089434683017033,0.4808480003245161,0.010208531373780675
location 644,1,0.33196725311184744,0.5872166707691263,0.0808160761190262
location 845,1,0.2817005649766802,0.36251631815598667,0.3557831168673331
location 430,0,0.9154938466715934,0.07805382509413528,0.006452328234271424
location 944,0,0.596393156359355,0.3655906031028151,0.03801624053783009
location 760,1,0.435348891540293,0.5274073194363545,0.03724378902335236
location 1061,2,0.057936294192116294,0.07070246953925635,0.8713612362686275
location 615,0,0.864371491680721,0.11776513211367114,0.017863376205607896
location 244,0,0.9636174531843847,0.03150200985216393,0.004880536963451277
location 902,0,0.7772218936513824,0.2011334076383101,0.02164469871030739
location 891,0,0.9312222028819266,0.056159714621342484,0.012618082496731003
location 808,0,0.9216445645052932,0.06358568373670867,0.014769751757998049
location 989,1,0.3924103036437998,0.42948488031760934,0.17810481603859082
location 141,0,0.6751598688759475,0.31582640158786,0.00901372953619252
location 763,0,0.4690073873133692,0.12070527345341446,0.4102873392332165
location 133,0,0.940875559030801,0.053465497061915196,0.005658943907284023
location 839,1,0.43565327060806164,0.5284607593368317,0.03588597005510684
location 538,0,0.6736998357154949,0.29742345278960947,0.028876711494895787
location 984,1,0.3368427210420461,0.6464545229979839,0.016702755959969975
location 643,0,0.554169555512048,0.4238893890276514,0.021941055460300653
location 159,0,0.9555008554722095,0.03967339784043299,0.004825746687357391
location 1054,0,0.9194914438274717,0.06787928369546765,0.01262927247706054
location 413,0,0.6628854191186805,0.30107210035330784,0.0360424805280117
location 1,0,0.8859210739428814,0.09542964364674154,0.01864928241037686
location 834,2,0.32992482366130643,0.2527769231627733,0.41729825317592006
location 600,2,0.36874878126655153,0.14463307411524565,0.4866181446182027
location 1112,2,0.12221304442755003,0.15109264633220634,0.7266943092402436
location 1099,0,0.740810700241083,0.21957915257774968,0.03961014718116732
location 389,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 1100,2,0.1682206568039086,0.20192093474975942,0.629858408446332
location 91,0,0.5591770175425461,0.4312764513382255,0.009546531119228463
location 837,1,0.325320330062036,0.39964995702760064,0.2750297129103635
location 915,2,0.30084892567948807,0.15682091328794595,0.542330161032566
location 519,0,0.9218036499221552,0.07228281042028559,0.005913539657559142
location 79,1,0.1678541334597027,0.8169755746675459,0.015170291872751544
location 1025,0,0.8027827727675715,0.18596285649909708,0.011254370733331374
location 471,0,0.9699186343422914,0.025214398730248083,0.0048669669274603155
location 834,1,0.25058471267739574,0.4650444901378877,0.2843707971847166
location 476,0,0.9641409865459327,0.03036755818113301,0.005491455272934409
location 460,1,0.41590511924528406,0.5754056000928783,0.008689280661837393
location 878,0,0.8621128297163009,0.11802510982164113,0.019862060462058146
location 135,0,0.9433353630833974,0.049136122784927586,0.007528514131674901
location 691,0,0.5001903877990596,0.4608704104777422,0.03893920172319812
location 878,0,0.8988035793321068,0.08592824158089235,0.015268179087000925
location 535,0,0.5523979937702043,0.43026598397043503,0.017336022259360866
location 500,0,0.6693189055306901,0.3210817152521097,0.009599379217200376
location 891,0,0.9498021134002357,0.03239504160597997,0.017802844993784588
location 127,0,0.9407907932967251,0.05393176376735714,0.005277442935917839
location 704,2,0.15734453349233574,0.10086615417810404,0.7417893123295602
location 676,0,0.6480091366215065,0.28917697626735417,0.06281388711113928
location 470,0,0.6750909297635495,0.3125288836059624,0.012380186630488248
location 126,0,0.9696168955156712,0.02577578326073231,0.004607321223596196
location 810,0,0.4887540449458428,0.4472181335982739,0.06402782145588333
location 707,0,0.9052827015096463,0.07726964071898408,0.017447657771369626
location 846,1,0.26884604857019745,0.38303788202746025,0.34811606940234224
location 652,0,0.8844094930696385,0.09927625091072942,0.01631425601963223
location 166,0,0.7136367943362661,0.277668461505502,0.008694744158231899
location 931,0,0.835227324479926,0.14648866218771164,0.018284013332362233
location 107,0,0.522683765652255,0.4670201112492027,0.010296123098542297
location 533,0,0.7326182780551419,0.20937339334380503,0.058008328601053115
location 1044,0,0.9273972157173984,0.062413018250507546,0.01018976603209427
location 1018,1,0.3277437195350291,0.6451484702547069,0.027107810210263785
location 895,1,0.19017886966552958,0.5627416786235485,0.24707945171092188
location 475,0,0.9499788168818176,0.04500116812676534,0.005020014991417045
location 135,0,0.9702334753359879,0.02537098283497681,0.004395541829034937
location 742,0,0.7885244135829848,0.19677880962557825,0.014696776791437102
location 875,1,0.22810566641120422,0.6998372425070424,0.07205709108175343
location 600,2,0.2805884222685224,0.3472018277609511,0.37220974997052647
location 157,0,0.8316196916291642,0.1604552117641761,0.00792509660666002
location 133,0,0.7488553287113824,0.2415501276621422,0.009594543626475624
location 962,2,0.2792387320052294,0.29562693945646934,0.4251343285383015
location 798,0,0.6216871084133019,0.24463513876582704,0.13367775282087108
location 812,0,0.8445893563910561,0.09184001282989461,0.06357063077904912
location 520,0,0.9428212391791894,0.05184366535511955,0.005335095465690966
location 882,0,0.8656980033106197,0.11645888106839454,0.01784311562098586
location 380,0,0.9273291510408965,0.06554869098811122,0.007122157970992396
location 810,1,0.270875773001092,0.36986057160424224,0.3592636553946658
location 662,1,0.4626372468635677,0.5119719471582337,0.025390805978198625
location 878,0,0.6692163326976872,0.29182968175120094,0.03895398555111187
location 864,1,0.44838388793955397,0.5191516844755443,0.032464427584901825
location 89,0,0.6259482464132216,0.36182932901989623,0.012222424566882172
location 963,0,0.9405886174883613,0.04329848718703153,0.016112895324607107
location 1095,1,0.2968942640228609,0.6763246548552407,0.026781081121898462
location 495,0,0.9736958293146031,0.021641309300526147,0.00466286138487069
location 702,1,0.33546699059388274,0.6368819024976228,0.027651106908494316
location 891,0,0.9410926998121311,0.044475982002091845,0.014431318185776889
location 493,0,0.9653334104825797,0.029956710532896353,0.004709878984523646
location 311,1,0.3040474577482963,0.6873722219893279,0.008580320262375934
location 325,0,0.9179170453322031,0.07580104243923316,0.006281912228563693
location 829,0,0.674281680340357,0.2892473547607025,0.03647096489894062
location 406,1,0.3190743796838392,0.6720652694932713,0.008860350822889508
location 1024,0,0.9182650560294294,0.07054176463087128,0.011193179339699497
location 995,0,0.775778448523469,0.1500364464482325,0.07418510502829874
location 1007,0,0.7391603327942231,0.23852150979718062,0.022318157408596093
location 902,0,0.5169634146444405,0.4697942041446338,0.01324238121092565
location 765,1,0.31318114873115793,0.663113129706775,0.02370572156206692
location 459,0,0.658069830838465,0.3320582887896943,0.009871880371840756
location 627,0,0.7115469166519568,0.27273345159597334,0.015719631752070116
location 384,0,0.9488013502707329,0.04590230151202481,0.005296348217242285
location 405,0,0.8943606241455713,0.09812895135597001,0.007510424498458992
location 118,0,0.9515171710415999,0.04359543131392499,0.004887397644475294
location 657,0,0.8321572386362942,0.15308330567975276,0.014759455683953116
location 845,1,0.22488166568076487,0.4761444227139503,0.29897391160528486
location 976,0,0.5641972359982785,0.3795822700331801,0.0562204939685412
location 735,0,0.711243654087389,0.25491904154442857,0.03383730436818263
location 457,0,0.9699356523272009,0.025660164133998714,0.004404183538800393
location 831,0,0.7663328816716026,0.2221613060539608,0.011505812274436497
location 218,0,0.5663561518350293,0.42290100997355895,0.010742838191411737
location 477,0,0.9694075660338464,0.025049518876270577,0.005542915089882952
location 100,0,0.889218345863754,0.10315476001197528,0.007626894124270784
location 149,0,0.9718438267104524,0.02286512087427607,0.0052910524152714675
location 962,2,0.27748823433659586,0.35253201078671836,0.36997975487668594
location 344,0,0.6478755928657446,0.34254261533956065,0.00958179179469487
location 639,0,0.8381714390803309,0.14042105468026683,0.021407506239402407
location 479,0,0.9723316272908562,0.02297323911083472,0.0046951335983090705
location 925,0,0.591852877833748,0.3128772526116312,0.09526986955462109
location 892,1,0.3558372094846606,0.3661409649212153,0.27802182559412436
location 1026,1,0.31541019427223166,0.552093094031678,0.1324967116960904
location 238,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 21,0,0.592838744546231,0.36905577576016924,0.03810547969359972
